"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","morphospeciesIDRemarks","taxonIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","missingRecords100m2QF","duplicateTaxonIDPerBout100m2QF"
"181B6C3CBB014D10AC7666002DFF256A","D11","OAES",,"41",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","ASAS","Asclepias asperula (Decne.) Woodson","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"543F9A853AE448518CC26620988CDAE4","D11","OAES",,"41",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","2PLANT","Unknown plant","kingdom",,"Sage-like","NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"98BE626A75254049ACEDFEC70D330072","D11","OAES",,"41",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"48EAF9731A6D48C1902FCB2595364D74","D11","OAES",,"41",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","OPMA2","Opuntia macrorhiza Engelm.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"7EEBF153D0EC4313AC96CCEA5F1FEE76","D11","OAES",,"41",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","ERLO5","Eriogonum longifolium Nutt.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"79C1913F932F40D292D7B10E8FBC66C6","D11","OAES",,"41",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","PHHE5","Physalis heterophylla Nees","species","cf. species",,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"87DF9D607B694E2D87233F06A49CF6CE","D11","OAES",,"41",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","ALCA3","Allium canadense L.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"60E12BF6D5024F789A08912DDE4CBCFE","D11","OAES",,"41",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","BOLA2","Bothriochloa laguroides (DC.) Herter","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"D23ACE1B878B440BA2EF5CFD3A4946DC","D11","OAES",,"40",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","SERI2","Senecio riddellii Torr. & A. Gray","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"90285F5EB6D04BF69F3E160AB60F44DD","D11","OAES",,"40",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"F237C4F69F824CF680BBDE52B99DB674","D11","OAES",,"40",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","TRRA5","Tragia ramosa Torr.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"988A67EF4E3A4BE9B726F340891C9C81","D11","OAES",,"41",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","SCRE3","Scutellaria resinosa Torr.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"CA7F88971FBB453ABD8C49D420E52534","D11","OAES",,"40",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","LALU","Lactuca ludoviciana (Nutt.) Riddell","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"4CECE0FE40CD46078727EDDFF4AA849E","D11","OAES",,"40",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","LIRI","Linum rigidum Pursh","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"415A38F6D97B487386585DCBF62D3E11","D11","OAES",,"40",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"5383786FBB164F9E8A0F7E3F7D815C6D","D11","OAES",,"40",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"8F3A3E36AA814D0182D3E9C8DD2DA591","D11","OAES",,"40",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","SCRE3","Scutellaria resinosa Torr.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"A5F8EAC52B044074B430006FDB526F35","D11","OAES",,"40",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","DAPU5","Dalea purpurea Vent.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"A03517A215224058955EF2E5A8D09043","D11","OAES",,"40",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","ERIGE2","Erigeron sp.","genus",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"7B21FAE36C494E1C9F45D24F7AFEE2E9","D11","OAES",,"40",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","EVPR","Evax prolifera Nutt. ex DC.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"E590A799D2F947DD919A993DDBFB1AAF","D11","OAES",,"40",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","GLBI2","Glandularia bipinnatifida (Nutt.) Nutt.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"A43879CB1ACE416F85FA1E1F184929F9","D11","OAES",,"40",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","BASC5","Bassia scoparia (L.) A.J. Scott","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
"7F499EE4126C4B11943990A0798C7B3C","D11","OAES",,"40",,,,,"2015-06-09",1,"DIV.OAES.2015.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0,0
