"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","duplicateTaxonIDPerBout10m2QF"
"773141CC7CC548149A6393AE31D23E64","D02","SCBI",,"41.4.10",38.886398,-78.143638,"WGS84",1.2,"2014-06-02",1,"DIV.SCBI.2014.1","Y","PAQU2","Parthenocissus quinquefolia (L.) Planch.","species",,,"NEON.DOC.014042",,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","PZ011V0eKKp8eqaBuAbTbjecCVKSwANf",,,,0,0,0
"C88143579AEC457C8E60C43F89A2336C","D02","SCBI",,"41.4.10",38.886398,-78.143638,"WGS84",1.2,"2014-06-02",1,"DIV.SCBI.2014.1","Y","RUPH","Rubus phoenicolasius Maxim.","species",,,"NEON.DOC.014042",,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","PZ011V0eKKp8eqaBuAbTbjecCVKSwANf",,,,0,0,0
"356A9BFC7E93417A82F1FA36861555C9","D02","SCBI",,"41.4.10",38.886398,-78.143638,"WGS84",1.2,"2014-06-02",1,"DIV.SCBI.2014.1","Y","SOLID","Solidago sp.","genus",,,"NEON.DOC.014042",,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","PZ011V0eKKp8eqaBuAbTbjecCVKSwANf",,,,0,0,0
"1E758364A7B04667BBE5E9B0537E1FC6","D02","SCBI",,"41.4.10",38.886398,-78.143638,"WGS84",1.2,"2014-06-02",1,"DIV.SCBI.2014.1","Y","TORA2","Toxicodendron radicans (L.) Kuntze","species",,,"NEON.DOC.014042",,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","PZ011V0eKKp8eqaBuAbTbjecCVKSwANf",,,,0,0,0
"F4509590B8DC493F8660AF8E57685536","D02","SCBI",,"41.4.10",38.886398,-78.143638,"WGS84",1.2,"2014-06-02",1,"DIV.SCBI.2014.1","Y","CESC","Celastrus scandens L.","species","cf. species",,"NEON.DOC.014042",,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","PZ011V0eKKp8eqaBuAbTbjecCVKSwANf",,,,0,0,0
"6F32C0D0743D4FFD84D0573D94278022","D02","SCBI",,"41.4.10",38.886398,-78.143638,"WGS84",1.2,"2014-06-02",1,"DIV.SCBI.2014.1","Y","ALPE4","Alliaria petiolata (M. Bieb.) Cavara & Grande","species",,,"NEON.DOC.014042",,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","PZ011V0eKKp8eqaBuAbTbjecCVKSwANf",,,,0,0,0
"F17617C8CB89414EA32F38ED37153C21","D02","SCBI",,"41.4.10",38.886398,-78.143638,"WGS84",1.2,"2014-06-02",1,"DIV.SCBI.2014.1","Y","GACI2","Galium circaezans Michx.","species",,,"NEON.DOC.014042",,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","PZ011V0eKKp8eqaBuAbTbjecCVKSwANf",,,,0,0,0
"960DF01B05D049A69A6DBEA5591A7014","D02","SCBI",,"41.1.10",38.886323,-78.143702,"WGS84",1.2,"2014-06-02",1,"DIV.SCBI.2014.1","Y","MIVI","Microstegium vimineum (Trin.) A. Camus","species",,,"NEON.DOC.014042",,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","PZ011V0eKKp8eqaBuAbTbjecCVKSwANf",,,,0,0,0
"CC03D413CDE24D439BE962183F49AB15","D02","SCBI",,"41.1.10",38.886323,-78.143702,"WGS84",1.2,"2014-06-02",1,"DIV.SCBI.2014.1","Y","PIPU2","Pilea pumila (L.) A. Gray","species",,,"NEON.DOC.014042",,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","PZ011V0eKKp8eqaBuAbTbjecCVKSwANf",,,,0,0,0
"B1D436690D5240BEA2DBD2BF18BF4B9C","D02","SCBI",,"41.4.10",38.886398,-78.143638,"WGS84",1.2,"2014-06-02",1,"DIV.SCBI.2014.1","Y","CATO6","Carya tomentosa (Lam.) Nutt.","species","cf. species",,"NEON.DOC.014042",,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","PZ011V0eKKp8eqaBuAbTbjecCVKSwANf",,,,0,0,0
