"uid","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","nlcdClass","elevation","elevationUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","missingRecords100m2QF"
"BE94D0A3AE1E4F9DB79308C259A28577","D10","STER",,,,,,"cultivatedCrops",,,"2014-07-08",1,"DIV.STER.2014.1","Y","PACA6","Panicum capillare L.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh",,,,0,0,0
"FE4A3C0156154792BF13CF7E43031E78","D10","STER",,,,,,"cultivatedCrops",,,"2014-07-08",1,"DIV.STER.2014.1","Y","HEVI4","Heterotheca villosa (Pursh) Shinners","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh",,,,0,0,0
"7D04A51A9E7F410EB381E78F841A9C08","D10","STER",,,,,,"cultivatedCrops",,,"2014-07-08",1,"DIV.STER.2014.1","Y","TRAE","Triticum aestivum L.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh",,,,0,0,0
"2EF036BCC0A04A3AA9AE9D7F530CF975","D10","STER",,,,,,"cultivatedCrops",,,"2014-07-08",1,"DIV.STER.2014.1","Y","ERCI","Eragrostis cilianensis (All.) Vign. ex Janchen","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh",,,,0,0,0
"3B56BD8871B04712ACA2F81710DC130D","D10","STER",,,,,,"cultivatedCrops",,,"2014-07-08",1,"DIV.STER.2014.1","Y","BASSISPP","Bassia spp.","genus",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh",,,,0,0,0
"2A155DF1853544F283D2CF5CA0BA1158","D10","STER",,,,,,"cultivatedCrops",,,"2014-07-08",1,"DIV.STER.2014.1","Y","POOL","Portulaca oleracea L.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh",,,,0,0,0
"F20AD34FCFCB42E9A00392C1C5367924","D10","STER",,,,,,,,,"2014-07-08",1,"DIV.STER.2014.1","Y","LASE","Lactuca serriola L.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh",,,,0,0,0
"8A9F0BAA2E9D485FBAC6402742F15FCD","D10","STER",,,,,,,,,"2014-07-08",1,"DIV.STER.2014.1","Y","CHENOSPP","Chenopodium spp.","genus",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh",,,,0,0,0
"AF600612B80A40D2A17A9D9343A4FFDF","D10","STER",,,,,,,,,"2014-07-08",1,"DIV.STER.2014.1","Y","COAR4","Convolvulus arvensis L.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh",,,,0,0,0
"5C0B3E4CD06042ECB503E813325A4B80","D10","STER",,,,,,,,,"2014-07-08",1,"DIV.STER.2014.1","Y","PORA3","Polygonum ramosissimum Michx.","species",,,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh",,,,0,0,0
