"uid","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","nlcdClass","elevation","elevationUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","missingRecords100m2QF"
"C30085A52211436492D457B7EA3D3472","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","SORO","Solanum rostratum Dunal","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"544C6EE2178940A0B22E98317E8AD81B","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","CAPU11","Castilleja purpurea (Nutt.) G. Don","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"17953C6A2A9D4D3EB602EBA44CFB0F4C","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","BOCU","Bouteloua curtipendula (Michx.) Torr.","species",,,"NEON.DOC.014042",,"C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0
"F90100B5E94648E6952F910B3FBF562D","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","OPHU","Opuntia humifusa (Raf.) Raf.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"2B6FA081E8674A55B8B7C17BE7FED0FC","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","EVNU","Evolvulus nuttallianus Schult.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"A465FCDE478A457FAD90DB31673EB57E","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","PHHE5","Physalis heterophylla Nees","species","cf. species",,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"D478CA4E3EF74521B6998130214184FF","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","ASTRA","Astragalus sp.","genus",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"F06FD4F0921043879733269513F8337C","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","TRDU","Tragopogon dubius Scop.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"1AE41CF476B544B188F18021026850B0","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","CIUN","Cirsium undulatum (Nutt.) Spreng.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"F6E55EFE4C5541A88B04A752B086C93E","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","ARSE2","Arenaria serpyllifolia L.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"7FB9041BD267464C9060F18101F1A983","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","ERLO5","Eriogonum longifolium Nutt.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"0823A772D68C420690AC09B99B5B8DB0","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","EULO2","Euphorbia longicruris Scheele","species",,,"NEON.DOC.014042",,"C0Kcj60NM2i6Hyiei+7ZMrFcIelEO7Hg",,,,0,0,0
"CD3B156933384ADEA61A777138C674B7","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","TRRA5","Tragia ramosa Torr.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"0E1D076C9903483BBDBBFEEDB09AEC08","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","DAPU5","Dalea purpurea Vent.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"44697A766FFF41CDA795CC7E5DBA6B12","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","LALU","Lactuca ludoviciana (Nutt.) Riddell","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"F985A72D391F444AA717998C0705856D","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species","cf. genus",,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"44F7E7CDCF864336B7A55E0A7DD3C826","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","SCRE3","Scutellaria resinosa Torr.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"DA82359A22B8478CA56CF43B0B6ACA24","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","OXDI2","Oxalis dillenii Jacq.","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"5481F33FE6C6465EAD8A7E60D93A2976","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","SPEC2","Spermolepis echinata (Nutt. ex DC.) A. Heller","species","cf. species",,"NEON.DOC.014042",,"C9GzU2YIgNp6Vw0n+VOm12lcWzn+J9JF",,,,0,0,0
"5A80EF8AB6DD4249B7B9124FE8083988","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","CABEP2","Calylophus berlandieri Spach ssp. pinifolius (Engelm. ex A. Gray) Towner","subspecies",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"AE340FC0D2AB46E5BF755E301481CCD8","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","CEBR3","Cerastium brachypodum (Engelm. ex A. Gray) B.L. Rob.","species",,,"NEON.DOC.014042",,"C9GzU2YIgNp6Vw0n+VOm12lcWzn+J9JF",,,,0,0,0
"28C92062BD51458D9574EC1591DE5080","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
"B7802C481D7C4D369F1DF78573E94364","D11","OAES",,,,,,"grasslandHerbaceous",,,"2015-06-09",1,"DIV.OAES.2015.1","Y","ASAS","Asclepias asperula (Decne.) Woodson","species",,,"NEON.DOC.014042",,"nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,,,0,0,0
