"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","otherVariablesPresent","otherVariables","percentCover","samplingProtocol","measuredBy","recordedBy","remarks","duplicateVariablesBout1m2QF"
"BFDB146C27A14213A3069E3580741E96","D06","UKFS",,"31.1.1",39.035129,-95.194524,"WGS84",0.5,"2015-06-08",1,"DIV.UKFS.2015.1","Y","moss",0.5,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","B7fMha69fjYQVOb1ot6C4r/U6sfywj4h",,0
"354B6C42F253436983F90FE0665A4177","D06","UKFS",,"41.4.1",39.035287,-95.194301,"WGS84",0.4,"2015-06-08",1,"DIV.UKFS.2015.1","Y","moss",0.5,"NEON.DOC.014042","qwYRJUJUUn1NQYSSsfG9DieoOsSI/sT2","9ncDnDTowBQd9hSupIjx5CJgq3e17puy",,0
"A78DDC504675486A8FD90FC2D3CD6225","D06","UKFS",,"32.4.1",39.035206,-95.194295,"WGS84",0.5,"2015-06-08",1,"DIV.UKFS.2015.1","Y","moss",1,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","B7fMha69fjYQVOb1ot6C4r/U6sfywj4h",,0
"1B6331BAB66E4111A8FE600D65383F71","D06","UKFS",,"41.1.1",39.035204,-95.194404,"WGS84",0.3,"2015-06-08",1,"DIV.UKFS.2015.1","Y","moss",0.5,"NEON.DOC.014042","qwYRJUJUUn1NQYSSsfG9DieoOsSI/sT2","9ncDnDTowBQd9hSupIjx5CJgq3e17puy",,0
"147FDCD73C244CDD83614A312A21A702","D06","UKFS",,"31.1.1",39.041575,-95.197143,"WGS84",0.4,"2015-06-10",1,"DIV.UKFS.2015.1","Y","moss",0.5,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"083ED240B0CA4D0EA8B57652DDDE9C24","D06","UKFS",,"32.4.1",39.036602,-95.191927,"WGS84",0.4,"2015-06-24",1,"DIV.UKFS.2015.1","Y","moss",0.5,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"3A36185A0FD945F3A6CFD473C6C7E7A8","D06","UKFS",,"41.4.1",39.036701,-95.191912,"WGS84",0.4,"2015-06-24",1,"DIV.UKFS.2015.1","Y","moss",0.5,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"51BD3D109D5F46568AD51A26DE4EE52B","D06","UKFS",,"32.2.1",39.036521,-95.191924,"WGS84",0.4,"2015-06-24",1,"DIV.UKFS.2015.1","Y","moss",2,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"69D3142E35004396B0FE5E244236E3B4","D06","UKFS",,"31.1.1",39.037150,-95.205383,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","otherNonVascular",0.5,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"C87E713EEEFF4A2E9D99E7AD8B746805","D06","UKFS",,"31.1.1",39.037150,-95.205383,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","wood",23,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"619A809A50664893B214F3FBAD30A4C7","D06","UKFS",,"31.1.1",39.037150,-95.205383,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","moss",1,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"EE514078DCC448BC93F9387F5B666D5A","D06","UKFS",,"31.4.1",39.037233,-95.205284,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","wood",10,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"367038AA916D452F8E5462EEF548C2A6","D06","UKFS",,"31.4.1",39.037233,-95.205284,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","otherNonVascular",0.5,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"C4549B64C4084CC4816C9DC71675D4C5","D06","UKFS",,"32.2.1",39.037145,-95.205171,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","litter",98,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"5592D405F8DD4761ACA52D0F777E3BD9","D06","UKFS",,"32.2.1",39.037145,-95.205171,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","overstory",50,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"A7B3048103024F87B9E3F203E1413F57","D06","UKFS",,"32.4.1",39.037226,-95.205174,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","litter",94,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"660091FE990F4407A6B45BD3DE150801","D06","UKFS",,"32.4.1",39.037226,-95.205174,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","standingDead",2,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"4F98E81567BB451BB698AFCD50057377","D06","UKFS",,"40.1.1",39.037240,-95.205386,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","litter",98,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"0BA3C9C6EA6942B984017B494ADC7A4B","D06","UKFS",,"40.1.1",39.037240,-95.205386,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","overstory",85,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"01ACEE3982B045F28842FE548961BEF4","D06","UKFS",,"40.1.1",39.037240,-95.205386,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","standingDead",3,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"B1F4B03AF1E1495B8C396269B8A92343","D06","UKFS",,"40.3.1",39.037321,-95.205388,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","overstory",90,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"9A92007D70394DA8B09F2DCF44888980","D06","UKFS",,"40.3.1",39.037321,-95.205388,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","litter",30,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"57AA6F391BF64C43BEDC50100D760CB5","D06","UKFS",,"40.3.1",39.037321,-95.205388,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","soil",4,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"8FB013310EB5448EBBE663969C84DAA1","D06","UKFS",,"40.3.1",39.037321,-95.205388,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","wood",4,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"A6360E0B86F24109B85961298326318F","D06","UKFS",,"40.3.1",39.037321,-95.205388,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","moss",2,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"611E1B60D1404662AD5D4716949EAAE0","D06","UKFS",,"41.1.1",39.037242,-95.205272,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","overstory",97,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"1A1F05244AB14DB99BE93D4CE845BACB","D06","UKFS",,"41.1.1",39.037242,-95.205272,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","wood",4,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"8218948673634FABB5F7BEA12593D02A","D06","UKFS",,"41.1.1",39.037242,-95.205272,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","standingDead",0.5,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"FF729735800D40A3A612358A3095EF0F","D06","UKFS",,"41.1.1",39.037242,-95.205272,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","litter",96,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"8810B4FB80DD4943959E4BC760545A7D","D06","UKFS",,"41.4.1",39.037316,-95.205167,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","otherNonVascular",0.5,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"FE77DCF0FA1749518D226EB96FCE33F3","D06","UKFS",,"41.4.1",39.037316,-95.205167,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","wood",18,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
"B25B9C65EB4040919FC2835322085BA1","D06","UKFS",,"41.4.1",39.037316,-95.205167,"WGS84",0.4,"2015-06-29",1,"DIV.UKFS.2015.1","Y","litter",82,"NEON.DOC.014042","IwiAeKKpgyDNoYNXo7Ff5Z9mnt7Mfl5M","uHorHgDqo3rmbGvlt3J+fC8Uot/6kvDFiz0X+FIku2A=",,0
