"uid","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","nlcdClass","elevation","elevationUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","missingRecords100m2QF"
"A0FE7549AF854D44B71B3E5CBAC54FA7","D10","CPER",,,,,,,,,"2013-06-26",1,"DIV.CPER.2013.1","Y","2PLANT","Unknown plant","kingdom",,"shaved waxy stiff","NEON.DOC.014042",,"MMNYBQ+z5mE2HcveoCCW7w5apMYsjrLM",,,,0,0,0
"4DDEB50D91D04B74B6A2FDF7EAEDD40F","D10","CPER",,,,,,,,,"2013-06-26",1,"DIV.CPER.2013.1","Y","MILI3","Mirabilis linearis (Pursh) Heimerl","species",,,"NEON.DOC.014042",,"mtjfeXcH6NfJjQXCo8t6gfpYJXemAxZo",,,,0,0,0
"9772E8C9EEBC460AA172B36BB178C21E","D10","CPER",,,,,,,,,"2013-06-26",1,"DIV.CPER.2013.1","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species",,,"NEON.DOC.014042",,"mtjfeXcH6NfJjQXCo8t6gfpYJXemAxZo",,,,0,0,0
"4D7CF4B006FF4203B32447CE8B05F06D","D10","CPER",,,,,,,,,"2013-06-26",1,"DIV.CPER.2013.1","Y","BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","species",,,"NEON.DOC.014042",,"mtjfeXcH6NfJjQXCo8t6gfpYJXemAxZo",,,,0,0,0
"1714DFA595C84AE6A34518C1B4C119FF","D10","CPER",,,,,,,,,"2013-06-26",1,"DIV.CPER.2013.1","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species",,,"NEON.DOC.014042",,"mtjfeXcH6NfJjQXCo8t6gfpYJXemAxZo",,,,0,0,0
"7F7BC3A9B1314E3F80723A6CE3A3F4D0","D10","CPER",,,,,,,,,"2013-06-26",1,"DIV.CPER.2013.1","Y","EREF","Eriogonum effusum Nutt.","species",,,"NEON.DOC.014042",,"MMNYBQ+z5mE2HcveoCCW7w5apMYsjrLM",,,,0,0,0
"2E55BD53C26E4612B93061E09B41937C","D10","CPER",,,,,,,,,"2013-06-26",1,"DIV.CPER.2013.1","Y","2PLANT","Unknown plant","kingdom",,"Soft blue short clump","NEON.DOC.014042",,"MMNYBQ+z5mE2HcveoCCW7w5apMYsjrLM",,,,0,0,0
"9D65DE0ABD3D4F74B27DFAC148F60341","D10","CPER",,,,,,,,,"2013-06-26",1,"DIV.CPER.2013.1","Y","GACO5","Gaura coccinea Nutt. ex Pursh","species",,,"NEON.DOC.014042",,"mtjfeXcH6NfJjQXCo8t6gfpYJXemAxZo",,,,0,0,0
"B576CED18BA94501BC0AAFC2EFE4E84C","D10","CPER",,,,,,,,,"2013-06-26",1,"DIV.CPER.2013.1","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"mtjfeXcH6NfJjQXCo8t6gfpYJXemAxZo",,,,0,0,0
"E8EF431C07404C63BD56001B0E932F93","D10","CPER",,,,,,,,,"2013-06-26",1,"DIV.CPER.2013.1","Y","TROC","Tradescantia occidentalis (Britton) Smyth","species",,,"NEON.DOC.014042",,"mtjfeXcH6NfJjQXCo8t6gfpYJXemAxZo",,,,0,0,0
