"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","duplicateTaxonIDPerBout10m2QF"
"BB077C7A329D4D998ABA9DE8F03E00DB","D13","MOAB",,"41.4.10",38.278677,-109.351058,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","ASTRASPP","Astragalus spp.","genus",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"F817519EE8B847F99B45332AB8CE1F9C","D13","MOAB",,"41.4.10",38.278677,-109.351058,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","PHAC4","Physaria acutifolia Rydb.","species",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"C91EACA388A04268B6B89E476A8FBA2C","D13","MOAB",,"41.4.10",38.278677,-109.351058,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","ALHU6","Aliciella hutchinsifolia (Rydb.) J.M. Porter","species",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"8F7DF86638A042748FFE8DB82B092D8C","D13","MOAB",,"41.4.10",38.278677,-109.351058,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","PIED","Pinus edulis Engelm.","species","cf. species",,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"9EA908E28F7648F39A09D61DFF095DD1","D13","MOAB",,"40.1.10",38.278620,-109.351252,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","ALHU6","Aliciella hutchinsifolia (Rydb.) J.M. Porter","species",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"57E22309982D4756A3C9BA6AC4408F48","D13","MOAB",,"40.3.10",38.278681,-109.351250,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","ASTRASPP","Astragalus spp.","genus",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"688BEC811EBD436DB290E2570B12346D","D13","MOAB",,"41.1.10",38.278616,-109.351136,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","ASTRASPP","Astragalus spp.","genus",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"DDF264943C1C499199B9EE8C2FC39AFE","D13","MOAB",,"41.1.10",38.278616,-109.351136,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","DESCUSPP","Descurainia spp.","genus",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"91E5545F032B40FEB4F1CD830798A3BC","D13","MOAB",,"32.4.10",38.278588,-109.351057,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","DESO2","Descurainia sophia (L.) Webb ex Prantl","species",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"0F559AEFA6FF4352B9DE3C909FCFC045","D13","MOAB",,"32.4.10",38.278588,-109.351057,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","JUOS","Juniperus osteosperma (Torr.) Little","species",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"2FFEFE49F9E04F808BBE057BB7F8C5EF","D13","MOAB",,"40.1.10",38.278620,-109.351252,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","ASTRASPP","Astragalus spp.","genus",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"48E0253562544D01A104C87D8157E526","D13","MOAB",,"40.1.10",38.278620,-109.351252,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","ARABI2SPP","Arabis spp.","genus",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"65F64B020F084944B2D963B35CCE00A5","D13","MOAB",,"32.2.10",38.278526,-109.351058,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","DESO2","Descurainia sophia (L.) Webb ex Prantl","species",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"B606FBA4B205470C8968517998927FD8","D13","MOAB",,"32.4.10",38.278588,-109.351057,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","BORAGISPP","Boraginaceae spp.","family",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"AA5100ECE9EA4834A0733DE7EB800B1C","D13","MOAB",,"32.4.10",38.278588,-109.351057,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","ALHU6","Aliciella hutchinsifolia (Rydb.) J.M. Porter","species",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"7E617B0EC7FA458280B4F33B937F1ECD","D13","MOAB",,"41.4.10",38.257640,-109.413581,"WGS84",1.2,"2015-05-12",1,"DIV.MOAB.2015.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,,,0,0,0
"DE932CE222074987AB6E3CED5B3D6E4F","D13","MOAB",,"31.1.10",38.278528,-109.351249,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","PHAC4","Physaria acutifolia Rydb.","species",,,"NEON.DOC.014042",,"tlMoIdYkoo7AZ82LbNc+3bg6Qc6nYLmw","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"8118FF7540454648B01D2AE08CA7E61A","D13","MOAB",,"32.2.10",38.278526,-109.351058,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","PHAC4","Physaria acutifolia Rydb.","species",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"DFDE44C6714E4C35AE3155B8B294A5E0","D13","MOAB",,"32.2.10",38.278526,-109.351058,"WGS84",1.1,"2015-05-12",1,"DIV.MOAB.2015.1","Y","ALHU6","Aliciella hutchinsifolia (Rydb.) J.M. Porter","species",,,"NEON.DOC.014042",,"tlMoIdYkoo4/frSr+TOZz6pAAC/bv59I","xwW9faweG9yezxUGEB9quDydrYQYJWI4",,,,0,0,0
"01D56229E6304001AE108F4B157423AA","D13","MOAB",,"41.4.10",38.257640,-109.413581,"WGS84",1.2,"2015-05-12",1,"DIV.MOAB.2015.1","Y","CHST","Chaenactis stevioides Hook. & Arn.","species",,,"NEON.DOC.014042",,"SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,,,0,0,0
